customer_id,age,gender,item_purchased,category,purchase_amount_(usd),location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,promo_code_used,previous_purchases,payment_method,frequency_of_purchases,frequency_score,promo_dependency_score,spend_norm,freq_norm,prev_norm,value_score,value_tier,satisfaction_flag,defA_score,loyal_A,defB_score,loyal_B,segment
2222,25,Male,Shorts,Clothing,88,Kansas,XL,White,Fall,3.0,0,Free Shipping,0,0,34,Credit Card,Annually,1,0.0,0.85,0.0,0.673469387755102,0.5420408163265307,High,0,0.0,0,0.85,1,Organic Loyals
2223,32,Male,Pants,Clothing,66,Georgia,M,Teal,Summer,4.4,0,Store Pickup,0,0,30,Credit Card,Weekly,5,0.0,0.575,1.0,0.5918367346938775,0.7075510204081633,Champions,1,0.5918367346938775,1,0.575,1,Organic Loyals
2224,30,Male,Sandals,Footwear,65,Kansas,M,Gray,Fall,4.7,0,Next Day Air,0,0,5,PayPal,Quarterly,2,0.0,0.5625,0.25,0.08163265306122448,0.32448979591836735,Low,1,0.02040816326530612,0,0.5625,1,Organic Loyals
2225,18,Male,Gloves,Accessories,25,Nebraska,L,Charcoal,Winter,4.3,0,Standard,0,0,38,Cash,Quarterly,2,0.0,0.0625,0.25,0.7551020408163265,0.32653061224489793,Low,1,0.18877551020408162,0,0.0625,0,Disengaged
2226,38,Male,Belt,Accessories,64,Washington,S,Olive,Spring,4.8,0,Free Shipping,0,0,18,Credit Card,Annually,1,0.0,0.55,0.0,0.3469387755102041,0.3240816326530612,Low,1,0.0,0,0.55,1,Organic Loyals
2227,22,Male,Shirt,Clothing,72,Missouri,L,Blue,Spring,4.8,0,Store Pickup,0,0,28,Cash,Annually,1,0.0,0.65,0.0,0.5510204081632653,0.4253061224489796,Mid,1,0.0,0,0.65,1,Organic Loyals
2228,40,Male,Scarf,Accessories,74,Washington,S,Gray,Summer,4.4,0,Next Day Air,0,0,42,Credit Card,Fortnightly,4,0.0,0.675,0.75,0.8367346938775511,0.7460204081632653,Champions,1,0.6275510204081634,1,0.675,1,Organic Loyals
2229,54,Male,Gloves,Accessories,50,Kansas,M,Green,Fall,3.7,0,Free Shipping,0,0,5,Credit Card,Weekly,5,0.0,0.375,1.0,0.08163265306122448,0.4744897959183674,Mid,1,0.08163265306122448,0,0.375,1,Organic Loyals
2230,70,Male,Pants,Clothing,97,Minnesota,M,Silver,Fall,3.9,0,Express,0,0,50,Venmo,Monthly,3,0.0,0.9625,0.5,1.0,0.835,Champions,1,0.5,1,0.9625,1,Organic Loyals
2231,52,Male,Sneakers,Footwear,36,Colorado,S,Teal,Spring,3.8,0,Express,0,0,33,Venmo,Fortnightly,4,0.0,0.2,0.75,0.6530612244897959,0.5009183673469387,High,1,0.4897959183673469,1,0.2,0,Disengaged
2232,34,Male,Jacket,Outerwear,49,Utah,M,Beige,Fall,4.1,0,Store Pickup,0,0,1,Credit Card,Weekly,5,0.0,0.3625,1.0,0.0,0.44499999999999995,Mid,1,0.0,0,0.3625,1,Organic Loyals
2233,65,Male,Shoes,Footwear,64,North Carolina,L,Lavender,Spring,4.0,0,Store Pickup,0,0,14,Cash,Fortnightly,4,0.0,0.55,0.75,0.2653061224489796,0.5245918367346939,High,1,0.1989795918367347,0,0.55,1,Organic Loyals
2234,38,Male,Blouse,Clothing,31,Florida,XL,Gray,Summer,4.5,0,Express,0,0,48,Credit Card,Monthly,3,0.0,0.1375,0.5,0.9591836734693877,0.4927551020408163,Mid,1,0.47959183673469385,1,0.1375,0,Disengaged
2235,35,Male,Boots,Footwear,66,New Hampshire,S,Yellow,Winter,4.0,0,Express,0,0,26,Cash,Weekly,5,0.0,0.575,1.0,0.5102040816326531,0.683061224489796,Champions,1,0.5102040816326531,1,0.575,1,Organic Loyals
2236,40,Male,Socks,Clothing,82,Illinois,M,Gray,Spring,4.5,0,2-Day Shipping,0,0,44,Credit Card,Annually,1,0.0,0.775,0.0,0.8775510204081632,0.5732653061224491,High,1,0.0,0,0.775,1,Organic Loyals
2237,23,Male,T-shirt,Clothing,88,Louisiana,M,Yellow,Winter,2.7,0,Standard,0,0,18,Debit Card,Fortnightly,4,0.0,0.85,0.75,0.3469387755102041,0.6690816326530612,Champions,0,0.2602040816326531,1,0.85,1,Organic Loyals
2238,45,Male,Sandals,Footwear,34,Alabama,S,Black,Summer,3.8,0,Next Day Air,0,0,31,Venmo,Every 3 Months,2,0.0,0.175,0.25,0.6122448979591837,0.3286734693877551,Low,1,0.15306122448979592,0,0.175,0,Disengaged
2239,40,Male,Sneakers,Footwear,84,Florida,L,Beige,Winter,3.8,0,Standard,0,0,18,Debit Card,Weekly,5,0.0,0.8,1.0,0.3469387755102041,0.7240816326530614,Champions,1,0.3469387755102041,1,0.8,1,Organic Loyals
2240,42,Male,Jewelry,Accessories,96,Alabama,L,Indigo,Summer,3.8,0,2-Day Shipping,0,0,41,Credit Card,Every 3 Months,2,0.0,0.95,0.25,0.8163265306122449,0.6998979591836735,Champions,1,0.20408163265306123,0,0.95,1,Organic Loyals
2241,57,Male,Sandals,Footwear,71,California,L,Green,Winter,4.3,0,Next Day Air,0,0,18,Debit Card,Every 3 Months,2,0.0,0.6375,0.25,0.3469387755102041,0.4340816326530612,Mid,1,0.08673469387755102,0,0.6375,1,Organic Loyals
2242,18,Male,Jacket,Outerwear,77,Maryland,M,Purple,Summer,3.5,0,Free Shipping,0,0,3,Bank Transfer,Bi-Weekly,4,0.0,0.7125,0.75,0.04081632653061224,0.5222448979591837,High,1,0.030612244897959183,0,0.7125,1,Organic Loyals
2243,18,Male,Skirt,Clothing,66,Nevada,M,Orange,Spring,3.8,0,Next Day Air,0,0,5,Credit Card,Bi-Weekly,4,0.0,0.575,0.75,0.08163265306122448,0.4794897959183673,Mid,1,0.061224489795918366,0,0.575,1,Organic Loyals
2244,56,Male,Shirt,Clothing,21,Massachusetts,M,Teal,Winter,3.7,0,2-Day Shipping,0,0,13,Debit Card,Annually,1,0.0,0.0125,0.0,0.24489795918367346,0.07846938775510204,Low,1,0.0,0,0.0125,0,Disengaged
2245,35,Male,Shorts,Clothing,37,South Carolina,M,Gold,Summer,4.8,0,2-Day Shipping,0,0,22,PayPal,Annually,1,0.0,0.2125,0.0,0.42857142857142855,0.21357142857142858,Low,1,0.0,0,0.2125,0,Disengaged
2246,49,Male,Socks,Clothing,90,Delaware,L,Gray,Fall,4.9,0,Free Shipping,0,0,45,PayPal,Fortnightly,4,0.0,0.875,0.75,0.8979591836734694,0.8443877551020408,Champions,1,0.673469387755102,1,0.875,1,Organic Loyals
2247,49,Male,Jacket,Outerwear,96,Hawaii,M,Cyan,Fall,4.3,0,Store Pickup,0,0,39,PayPal,Every 3 Months,2,0.0,0.95,0.25,0.7755102040816326,0.6876530612244898,Champions,1,0.19387755102040816,0,0.95,1,Organic Loyals
2248,34,Male,Jewelry,Accessories,37,Florida,L,Teal,Summer,4.4,0,Next Day Air,0,0,18,Venmo,Annually,1,0.0,0.2125,0.0,0.3469387755102041,0.18908163265306122,Low,1,0.0,0,0.2125,0,Disengaged
2249,63,Male,T-shirt,Clothing,66,Rhode Island,M,Violet,Winter,3.4,0,Free Shipping,0,0,19,PayPal,Fortnightly,4,0.0,0.575,0.75,0.3673469387755102,0.565204081632653,High,0,0.2755102040816327,1,0.575,1,Organic Loyals
2250,42,Male,Gloves,Accessories,45,Wyoming,XL,Indigo,Spring,4.3,0,Next Day Air,0,0,29,Debit Card,Weekly,5,0.0,0.3125,1.0,0.5714285714285714,0.5964285714285714,High,1,0.5714285714285714,1,0.3125,1,Organic Loyals
2251,41,Male,Shoes,Footwear,89,Colorado,L,Pink,Summer,4.6,0,Store Pickup,0,0,19,Credit Card,Weekly,5,0.0,0.8625,1.0,0.3673469387755102,0.7552040816326531,Champions,1,0.3673469387755102,1,0.8625,1,Organic Loyals
2252,26,Male,Shoes,Footwear,94,Virginia,L,Gold,Fall,3.8,0,Free Shipping,0,0,22,Debit Card,Monthly,3,0.0,0.925,0.5,0.42857142857142855,0.6485714285714286,Champions,1,0.21428571428571427,0,0.925,1,Organic Loyals
2253,48,Male,Shoes,Footwear,96,Nebraska,S,Maroon,Summer,3.9,0,Express,0,0,21,Bank Transfer,Annually,1,0.0,0.95,0.0,0.40816326530612246,0.5024489795918368,High,1,0.0,0,0.95,1,Organic Loyals
2254,62,Male,Hoodie,Clothing,31,Oklahoma,M,Brown,Spring,2.6,0,Store Pickup,0,0,22,PayPal,Monthly,3,0.0,0.1375,0.5,0.42857142857142855,0.3335714285714286,Low,0,0.21428571428571427,0,0.1375,0,Disengaged
2255,24,Male,Belt,Accessories,79,North Dakota,M,Gold,Winter,4.2,0,Store Pickup,0,0,44,PayPal,Every 3 Months,2,0.0,0.7375,0.25,0.8775510204081632,0.633265306122449,Champions,1,0.2193877551020408,0,0.7375,1,Organic Loyals
2256,48,Male,Coat,Outerwear,39,Michigan,L,Teal,Spring,4.6,0,Store Pickup,0,0,42,Bank Transfer,Quarterly,2,0.0,0.2375,0.25,0.8367346938775511,0.4210204081632653,Mid,1,0.20918367346938777,0,0.2375,0,Disengaged
2257,31,Male,Blouse,Clothing,22,California,M,Turquoise,Fall,5.0,0,Standard,0,0,33,Credit Card,Quarterly,2,0.0,0.025,0.25,0.6530612244897959,0.28091836734693876,Low,1,0.16326530612244897,0,0.025,0,Disengaged
2258,41,Male,Skirt,Clothing,32,Tennessee,L,Olive,Fall,4.2,0,Standard,0,0,6,Bank Transfer,Annually,1,0.0,0.15,0.0,0.10204081632653061,0.09061224489795919,Low,1,0.0,0,0.15,0,Disengaged
2259,24,Male,T-shirt,Clothing,71,Ohio,L,Cyan,Winter,4.3,0,Store Pickup,0,0,44,Credit Card,Every 3 Months,2,0.0,0.6375,0.25,0.8775510204081632,0.593265306122449,High,1,0.2193877551020408,0,0.6375,1,Organic Loyals
2260,60,Male,Jeans,Clothing,96,Florida,XL,Beige,Spring,3.3,0,Free Shipping,0,0,24,Cash,Annually,1,0.0,0.95,0.0,0.46938775510204084,0.5208163265306123,High,0,0.0,0,0.95,1,Organic Loyals
2261,38,Male,Scarf,Accessories,82,Missouri,M,Blue,Fall,4.9,0,Express,0,0,16,PayPal,Quarterly,2,0.0,0.775,0.25,0.30612244897959184,0.4768367346938776,Mid,1,0.07653061224489796,0,0.775,1,Organic Loyals
2262,58,Male,Backpack,Accessories,76,South Carolina,L,Gold,Spring,4.4,0,Standard,0,0,12,Bank Transfer,Fortnightly,4,0.0,0.7,0.75,0.22448979591836735,0.5723469387755101,High,1,0.1683673469387755,0,0.7,1,Organic Loyals
2263,53,Male,Backpack,Accessories,22,Arizona,M,Green,Winter,3.1,0,2-Day Shipping,0,0,50,PayPal,Monthly,3,0.0,0.025,0.5,1.0,0.45999999999999996,Mid,0,0.5,1,0.025,0,Disengaged
2264,44,Male,Scarf,Accessories,40,Indiana,XL,Green,Winter,3.5,0,Store Pickup,0,0,42,Cash,Quarterly,2,0.0,0.25,0.25,0.8367346938775511,0.4260204081632653,Mid,1,0.20918367346938777,0,0.25,0,Disengaged
2265,51,Male,Hat,Accessories,92,North Dakota,M,Turquoise,Summer,3.9,0,2-Day Shipping,0,0,50,PayPal,Monthly,3,0.0,0.9,0.5,1.0,0.81,Champions,1,0.5,1,0.9,1,Organic Loyals
2266,36,Male,Coat,Outerwear,94,Montana,XL,Yellow,Fall,3.9,0,Store Pickup,0,0,10,PayPal,Quarterly,2,0.0,0.925,0.25,0.1836734693877551,0.5001020408163266,High,1,0.04591836734693878,0,0.925,1,Organic Loyals
2267,20,Male,Dress,Clothing,44,Missouri,M,Yellow,Fall,4.3,0,Store Pickup,0,0,32,Debit Card,Weekly,5,0.0,0.3,1.0,0.6326530612244898,0.6097959183673469,High,1,0.6326530612244898,1,0.3,1,Organic Loyals
2268,32,Male,Gloves,Accessories,49,Kentucky,S,Blue,Spring,3.8,0,Express,0,0,37,Venmo,Weekly,5,0.0,0.3625,1.0,0.7346938775510204,0.665408163265306,Champions,1,0.7346938775510204,1,0.3625,1,Organic Loyals
2269,66,Male,Sweater,Clothing,26,Georgia,L,Charcoal,Spring,2.7,0,2-Day Shipping,0,0,15,Bank Transfer,Monthly,3,0.0,0.075,0.5,0.2857142857142857,0.2657142857142857,Low,0,0.14285714285714285,0,0.075,0,Disengaged
2270,49,Male,Skirt,Clothing,38,Kentucky,M,Yellow,Fall,4.4,0,Store Pickup,0,0,27,Credit Card,Annually,1,0.0,0.225,0.0,0.5306122448979592,0.24918367346938775,Low,1,0.0,0,0.225,0,Disengaged
2271,27,Male,Blouse,Clothing,72,Georgia,L,Purple,Spring,3.5,0,Express,0,0,7,Venmo,Weekly,5,0.0,0.65,1.0,0.12244897959183673,0.5967346938775511,High,1,0.12244897959183673,0,0.65,1,Organic Loyals
2272,29,Male,Dress,Clothing,99,Alaska,M,Green,Summer,3.4,0,Free Shipping,0,0,49,PayPal,Quarterly,2,0.0,0.9875,0.25,0.9795918367346939,0.7638775510204081,Champions,0,0.24489795918367346,1,0.9875,1,Organic Loyals
2273,29,Male,Jacket,Outerwear,38,Maine,L,Charcoal,Spring,4.0,0,Standard,0,0,44,PayPal,Monthly,3,0.0,0.225,0.5,0.8775510204081632,0.503265306122449,High,1,0.4387755102040816,1,0.225,0,Disengaged
2274,55,Male,Coat,Outerwear,96,New Mexico,L,Silver,Winter,4.8,0,Express,0,0,13,PayPal,Bi-Weekly,4,0.0,0.95,0.75,0.24489795918367346,0.678469387755102,Champions,1,0.18367346938775508,0,0.95,1,Organic Loyals
2275,57,Male,Dress,Clothing,27,New York,L,Turquoise,Spring,4.5,0,Next Day Air,0,0,38,PayPal,Fortnightly,4,0.0,0.0875,0.75,0.7551020408163265,0.4865306122448979,Mid,1,0.5663265306122449,1,0.0875,0,Disengaged
2276,29,Male,Shorts,Clothing,24,Oklahoma,M,Gray,Winter,4.4,0,Standard,0,0,10,Debit Card,Weekly,5,0.0,0.05,1.0,0.1836734693877551,0.37510204081632653,Mid,1,0.1836734693877551,0,0.05,0,Disengaged
2277,31,Male,Jeans,Clothing,82,Wyoming,L,Red,Summer,4.1,0,2-Day Shipping,0,0,25,Debit Card,Weekly,5,0.0,0.775,1.0,0.4897959183673469,0.7569387755102042,Champions,1,0.4897959183673469,1,0.775,1,Organic Loyals
2278,25,Male,Hat,Accessories,56,Alabama,M,Beige,Summer,4.6,0,Next Day Air,0,0,18,Credit Card,Quarterly,2,0.0,0.45,0.25,0.3469387755102041,0.35908163265306126,Low,1,0.08673469387755102,0,0.45,1,Organic Loyals
2279,61,Male,Gloves,Accessories,25,Maryland,M,Maroon,Fall,3.8,0,Store Pickup,0,0,6,Cash,Every 3 Months,2,0.0,0.0625,0.25,0.10204081632653061,0.1306122448979592,Low,1,0.025510204081632654,0,0.0625,0,Disengaged
2280,53,Male,Sneakers,Footwear,67,West Virginia,L,Indigo,Spring,2.9,0,Free Shipping,0,0,35,Bank Transfer,Quarterly,2,0.0,0.5875,0.25,0.6938775510204082,0.5181632653061224,High,0,0.17346938775510204,0,0.5875,1,Organic Loyals
2281,22,Male,Shoes,Footwear,21,Kentucky,M,Red,Summer,2.8,0,Standard,0,0,31,Credit Card,Fortnightly,4,0.0,0.0125,0.75,0.6122448979591837,0.41367346938775507,Mid,0,0.45918367346938777,1,0.0125,0,Disengaged
2282,28,Male,Hoodie,Clothing,27,Kansas,XL,Maroon,Summer,3.0,0,Store Pickup,0,0,41,Bank Transfer,Annually,1,0.0,0.0875,0.0,0.8163265306122449,0.27989795918367344,Low,0,0.0,0,0.0875,0,Disengaged
2283,18,Male,Sneakers,Footwear,97,Idaho,S,Red,Fall,4.2,0,2-Day Shipping,0,0,8,Credit Card,Annually,1,0.0,0.9625,0.0,0.14285714285714285,0.4278571428571429,Mid,1,0.0,0,0.9625,1,Organic Loyals
2284,44,Male,Handbag,Accessories,45,Ohio,S,Black,Winter,4.1,0,Free Shipping,0,0,34,Credit Card,Fortnightly,4,0.0,0.3125,0.75,0.673469387755102,0.5520408163265306,High,1,0.5051020408163265,1,0.3125,1,Organic Loyals
2285,32,Male,Blouse,Clothing,63,Iowa,XL,Black,Fall,4.1,0,Express,0,0,20,Venmo,Annually,1,0.0,0.5375,0.0,0.3877551020408163,0.3313265306122449,Low,1,0.0,0,0.5375,1,Organic Loyals
2286,34,Male,Belt,Accessories,100,Michigan,L,Pink,Summer,4.6,0,2-Day Shipping,0,0,38,PayPal,Every 3 Months,2,0.0,1.0,0.25,0.7551020408163265,0.701530612244898,Champions,1,0.18877551020408162,0,1.0,1,Organic Loyals
2287,67,Male,Socks,Clothing,38,South Dakota,L,Blue,Spring,2.5,0,Store Pickup,0,0,35,Venmo,Quarterly,2,0.0,0.225,0.25,0.6938775510204082,0.3731632653061224,Mid,0,0.17346938775510204,0,0.225,0,Disengaged
2288,66,Male,Blouse,Clothing,45,Nebraska,L,Green,Summer,3.0,0,Store Pickup,0,0,6,Debit Card,Annually,1,0.0,0.3125,0.0,0.10204081632653061,0.1556122448979592,Low,0,0.0,0,0.3125,1,Organic Loyals
2289,28,Male,Jewelry,Accessories,91,California,M,Orange,Fall,3.8,0,Next Day Air,0,0,50,PayPal,Weekly,5,0.0,0.8875,1.0,1.0,0.9550000000000001,Champions,1,1.0,1,0.8875,1,Organic Loyals
2290,70,Male,Shorts,Clothing,82,Nevada,M,Orange,Fall,4.1,0,Free Shipping,0,0,47,Venmo,Weekly,5,0.0,0.775,1.0,0.9387755102040817,0.8916326530612246,Champions,1,0.9387755102040817,1,0.775,1,Organic Loyals
2291,37,Male,Boots,Footwear,48,Kansas,L,Magenta,Winter,3.3,0,Standard,0,0,23,PayPal,Quarterly,2,0.0,0.35,0.25,0.4489795918367347,0.3496938775510204,Low,0,0.11224489795918367,0,0.35,1,Organic Loyals
2292,28,Male,Coat,Outerwear,30,Ohio,M,Indigo,Spring,5.0,0,2-Day Shipping,0,0,13,Credit Card,Quarterly,2,0.0,0.125,0.25,0.24489795918367346,0.19846938775510203,Low,1,0.061224489795918366,0,0.125,0,Disengaged
2293,43,Male,T-shirt,Clothing,34,Vermont,S,Beige,Spring,3.8,0,Next Day Air,0,0,31,Debit Card,Monthly,3,0.0,0.175,0.5,0.6122448979591837,0.40367346938775506,Mid,1,0.30612244897959184,1,0.175,0,Disengaged
2294,37,Male,Sweater,Clothing,68,Georgia,L,Green,Fall,3.3,0,Express,0,0,16,Debit Card,Every 3 Months,2,0.0,0.6,0.25,0.30612244897959184,0.40683673469387754,Mid,0,0.07653061224489796,0,0.6,1,Organic Loyals
2295,54,Male,Sunglasses,Accessories,95,Maryland,M,Red,Winter,5.0,0,Express,0,0,40,Debit Card,Annually,1,0.0,0.9375,0.0,0.7959183673469388,0.6137755102040816,High,1,0.0,0,0.9375,1,Organic Loyals
2296,50,Male,Hat,Accessories,22,Connecticut,L,Beige,Spring,2.9,0,2-Day Shipping,0,0,45,PayPal,Quarterly,2,0.0,0.025,0.25,0.8979591836734694,0.3543877551020408,Low,0,0.22448979591836735,0,0.025,0,Disengaged
2297,46,Male,Gloves,Accessories,88,Washington,M,Green,Fall,2.5,0,Next Day Air,0,0,50,Venmo,Every 3 Months,2,0.0,0.85,0.25,1.0,0.7150000000000001,Champions,0,0.25,1,0.85,1,Organic Loyals
2298,60,Male,Socks,Clothing,83,California,M,Orange,Summer,4.7,0,Standard,0,0,1,Bank Transfer,Quarterly,2,0.0,0.7875,0.25,0.0,0.39,Mid,1,0.0,0,0.7875,1,Organic Loyals
2299,40,Male,Handbag,Accessories,87,Montana,L,Cyan,Spring,2.9,0,2-Day Shipping,0,0,10,Cash,Every 3 Months,2,0.0,0.8375,0.25,0.1836734693877551,0.46510204081632656,Mid,0,0.04591836734693878,0,0.8375,1,Organic Loyals
2300,64,Male,Coat,Outerwear,57,Idaho,M,Violet,Summer,3.7,0,Store Pickup,0,0,48,Credit Card,Every 3 Months,2,0.0,0.4625,0.25,0.9591836734693877,0.5477551020408162,High,1,0.23979591836734693,1,0.4625,1,Organic Loyals
2301,18,Male,Coat,Outerwear,88,Pennsylvania,XL,Lavender,Summer,4.4,0,2-Day Shipping,0,0,38,Credit Card,Monthly,3,0.0,0.85,0.5,0.7551020408163265,0.7165306122448979,Champions,1,0.37755102040816324,1,0.85,1,Organic Loyals
2302,37,Male,Pants,Clothing,20,Maine,L,Turquoise,Winter,2.9,0,Next Day Air,0,0,21,Debit Card,Annually,1,0.0,0.0,0.0,0.40816326530612246,0.12244897959183673,Low,0,0.0,0,0.0,0,Disengaged
2303,36,Male,Belt,Accessories,39,Montana,L,Pink,Summer,3.6,0,Store Pickup,0,0,38,Venmo,Monthly,3,0.0,0.2375,0.5,0.7551020408163265,0.4715306122448979,Mid,1,0.37755102040816324,1,0.2375,0,Disengaged
2304,51,Male,Sunglasses,Accessories,71,New Jersey,S,Beige,Spring,4.8,0,2-Day Shipping,0,0,31,Credit Card,Fortnightly,4,0.0,0.6375,0.75,0.6122448979591837,0.6636734693877551,Champions,1,0.45918367346938777,1,0.6375,1,Organic Loyals
2305,26,Male,Hoodie,Clothing,73,Louisiana,L,Silver,Winter,4.7,0,Free Shipping,0,0,9,Debit Card,Fortnightly,4,0.0,0.6625,0.75,0.16326530612244897,0.5389795918367347,High,1,0.12244897959183673,0,0.6625,1,Organic Loyals
2306,68,Male,Handbag,Accessories,63,Maine,M,Gold,Summer,2.6,0,Free Shipping,0,0,47,Cash,Weekly,5,0.0,0.5375,1.0,0.9387755102040817,0.7966326530612244,Champions,0,0.9387755102040817,1,0.5375,1,Organic Loyals
2307,27,Male,Gloves,Accessories,78,Florida,L,Silver,Winter,3.4,0,Standard,0,0,8,Cash,Bi-Weekly,4,0.0,0.725,0.75,0.14285714285714285,0.5578571428571427,High,0,0.10714285714285714,0,0.725,1,Organic Loyals
2308,28,Male,Skirt,Clothing,96,Missouri,L,Green,Fall,3.5,0,Next Day Air,0,0,30,Debit Card,Annually,1,0.0,0.95,0.0,0.5918367346938775,0.5575510204081633,High,1,0.0,0,0.95,1,Organic Loyals
2309,49,Male,Sunglasses,Accessories,81,North Dakota,M,Teal,Winter,3.4,0,2-Day Shipping,0,0,22,Bank Transfer,Quarterly,2,0.0,0.7625,0.25,0.42857142857142855,0.5085714285714286,High,0,0.10714285714285714,0,0.7625,1,Organic Loyals
2310,70,Male,Dress,Clothing,95,Connecticut,S,Gold,Fall,5.0,0,2-Day Shipping,0,0,3,Bank Transfer,Quarterly,2,0.0,0.9375,0.25,0.04081632653061224,0.46224489795918366,Mid,1,0.01020408163265306,0,0.9375,1,Organic Loyals
2311,30,Male,Gloves,Accessories,68,Virginia,M,Cyan,Spring,4.6,0,Standard,0,0,15,PayPal,Monthly,3,0.0,0.6,0.5,0.2857142857142857,0.4757142857142857,Mid,1,0.14285714285714285,0,0.6,1,Organic Loyals
2312,27,Male,Sneakers,Footwear,28,Montana,L,Gold,Spring,4.8,0,2-Day Shipping,0,0,10,Bank Transfer,Every 3 Months,2,0.0,0.1,0.25,0.1836734693877551,0.17010204081632654,Low,1,0.04591836734693878,0,0.1,0,Disengaged
2313,19,Male,T-shirt,Clothing,30,Vermont,L,Violet,Summer,3.7,0,Free Shipping,0,0,19,Cash,Every 3 Months,2,0.0,0.125,0.25,0.3673469387755102,0.23520408163265305,Low,1,0.09183673469387756,0,0.125,0,Disengaged
2314,64,Male,Dress,Clothing,31,Georgia,M,Black,Summer,4.7,0,Next Day Air,0,0,36,Bank Transfer,Fortnightly,4,0.0,0.1375,0.75,0.7142857142857143,0.4942857142857142,Mid,1,0.5357142857142857,1,0.1375,0,Disengaged
2315,42,Male,Handbag,Accessories,95,Virginia,XL,Brown,Winter,4.4,0,Express,0,0,12,Bank Transfer,Every 3 Months,2,0.0,0.9375,0.25,0.22448979591836735,0.5173469387755102,High,1,0.05612244897959184,0,0.9375,1,Organic Loyals
2316,69,Male,Socks,Clothing,79,Vermont,M,Indigo,Winter,3.5,0,2-Day Shipping,0,0,49,Debit Card,Quarterly,2,0.0,0.7375,0.25,0.9795918367346939,0.6638775510204082,Champions,1,0.24489795918367346,1,0.7375,1,Organic Loyals
2317,28,Male,Sneakers,Footwear,39,Montana,L,Yellow,Winter,3.8,0,Standard,0,0,7,Debit Card,Annually,1,0.0,0.2375,0.0,0.12244897959183673,0.13173469387755102,Low,1,0.0,0,0.2375,0,Disengaged
2318,47,Male,Jacket,Outerwear,34,New Jersey,M,Purple,Summer,4.7,0,Next Day Air,0,0,28,Bank Transfer,Monthly,3,0.0,0.175,0.5,0.5510204081632653,0.38530612244897955,Mid,1,0.2755102040816326,1,0.175,0,Disengaged
2319,69,Male,Hoodie,Clothing,28,Wyoming,L,White,Spring,3.1,0,Store Pickup,0,0,30,Credit Card,Annually,1,0.0,0.1,0.0,0.5918367346938775,0.21755102040816326,Low,0,0.0,0,0.1,0,Disengaged
2320,56,Male,Sandals,Footwear,38,Maine,XL,Turquoise,Winter,5.0,0,Free Shipping,0,0,29,PayPal,Monthly,3,0.0,0.225,0.5,0.5714285714285714,0.41142857142857137,Mid,1,0.2857142857142857,1,0.225,0,Disengaged
2321,28,Male,Shoes,Footwear,55,New Mexico,M,Olive,Spring,3.7,0,Free Shipping,0,0,9,Debit Card,Every 3 Months,2,0.0,0.4375,0.25,0.16326530612244897,0.29897959183673467,Low,1,0.04081632653061224,0,0.4375,1,Organic Loyals
2322,50,Male,Sandals,Footwear,31,Colorado,M,Beige,Winter,3.0,0,Next Day Air,0,0,27,Debit Card,Fortnightly,4,0.0,0.1375,0.75,0.5306122448979592,0.4391836734693877,Mid,0,0.3979591836734694,1,0.1375,0,Disengaged
2323,39,Male,Coat,Outerwear,84,Connecticut,S,Lavender,Spring,4.5,0,Store Pickup,0,0,21,Venmo,Fortnightly,4,0.0,0.8,0.75,0.40816326530612246,0.6674489795918368,Champions,1,0.30612244897959184,1,0.8,1,Organic Loyals
2324,35,Male,Gloves,Accessories,93,Maryland,L,White,Winter,4.7,0,Express,0,0,36,Credit Card,Monthly,3,0.0,0.9125,0.5,0.7142857142857143,0.7292857142857143,Champions,1,0.35714285714285715,1,0.9125,1,Organic Loyals
2325,59,Male,Coat,Outerwear,28,Oregon,L,Brown,Winter,3.5,0,Free Shipping,0,0,19,Debit Card,Annually,1,0.0,0.1,0.0,0.3673469387755102,0.15020408163265309,Low,1,0.0,0,0.1,0,Disengaged
2326,44,Male,Boots,Footwear,55,New York,M,Charcoal,Summer,4.4,0,2-Day Shipping,0,0,47,Cash,Weekly,5,0.0,0.4375,1.0,0.9387755102040817,0.7566326530612244,Champions,1,0.9387755102040817,1,0.4375,1,Organic Loyals
2327,66,Male,Skirt,Clothing,63,Oklahoma,L,Maroon,Winter,2.6,0,Standard,0,0,38,Bank Transfer,Annually,1,0.0,0.5375,0.0,0.7551020408163265,0.4415306122448979,Mid,0,0.0,0,0.5375,1,Organic Loyals
2328,20,Male,Skirt,Clothing,94,Alabama,M,Red,Winter,4.2,0,2-Day Shipping,0,0,22,Venmo,Bi-Weekly,4,0.0,0.925,0.75,0.42857142857142855,0.7235714285714285,Champions,1,0.3214285714285714,1,0.925,1,Organic Loyals
2329,45,Male,Pants,Clothing,36,North Dakota,M,Maroon,Fall,2.6,0,Express,0,0,29,Venmo,Bi-Weekly,4,0.0,0.2,0.75,0.5714285714285714,0.4764285714285714,Mid,0,0.42857142857142855,1,0.2,0,Disengaged
2330,49,Male,Hat,Accessories,97,Nebraska,S,Teal,Spring,4.8,0,Free Shipping,0,0,42,Bank Transfer,Annually,1,0.0,0.9625,0.0,0.8367346938775511,0.6360204081632653,Champions,1,0.0,0,0.9625,1,Organic Loyals
